id	iast	burmese	es	en	flag
79817	toraṇamagga	တုရိုဏ်း-တိုင်၏-ထိပ်ဖျား-အစွန်း။	la punta / el extremo del poste del *toraṇa*.	the tip / the end of the *toraṇa* post.	Definition matches toraṇagga (79815), not 'road of the toraṇa'; headword may be a variant or misreading.
79821	tolakavihāra	တောလက-အမည်ရှိသော ကျောင်းတိုက်။ မူရင်းကြည့်ပါ။	conjunto monástico llamado *tolaka*. Véase el original.	monastery complex named *tolaka*. See the original.	Source note 'မူရင်းကြည့်ပါ' (see the original).
79824	tosana	(၁) ကြည်လင်-နှစ်သက်-အားရ-စေခြင်း။ (၂) ရွှင်လန်း-ဝမ်းမြောက်-စေခြင်း။ (တိ) (၃) ရွှင်လန်း-ဝမ်းမြောက်-စေတတ်သော (သီလ-စသည်)။ မူရင်းကြည့်ပါ။	(1) el serenar / deleitar / satisfacer. (2) el alegrar / regocijar. (adjetivo) (3) (*sīla* y demás) que suele alegrar / regocijar. Véase el original.	(1) the clarifying / delighting / satisfying. (2) the gladdening / rejoicing. (adjective) (3) (*sīla* and so on) apt to gladden / cause rejoicing. See the original.	Source note 'မူရင်းကြည့်ပါ' (see the original).
79828	tosayiṁ	နှစ်သက်စေပြီ။ «S1»	deleitó. Véase [[toseti]].	delighted. See [[toseti]].	Burmese marks no person; the Pāḷi ending -iṁ is 1st person singular (I delighted).
79832	tosayissāmi	နှစ်သက်စေလိမ့်အံ့။ «S1»	deleitará. Véase [[toseti]].	will delight. See [[toseti]].	Future rendered 3rd person per the rule (Burmese လိမ့်အံ့ marks no person); the Pāḷi -ssāmi is 1st person singular (I shall delight).
79833	tosayī	နှစ်သက်စေပြီ၊ တောသေတိ-ကြည့်။	deleitó; véase *toseti*.	delighted; see *toseti*.	Contains an unplaceholdered cross-reference (တောသေတိ-ကြည့်), rendered literally.
79844	tosemi	(က) နှစ်သက်စေ၏။ «S1» (ခ) ဝမ်းမြောက်စေ၏။ «S2»	(a) deleita. Véase [[toseti]]. (b) regocija. Véase [[toseti]] (c).	(a) delights. See [[toseti]]. (b) makes joyful. See [[toseti]] (c).	Burmese gives 3rd person (စေ၏); the Pāḷi ending -mi is 1st person singular (I delight).
79845	toseyyaṁ	နှစ်သိမ့်-ရောင့်ရဲ-စေအံ့၊ နှစ်သိမ့်-ရောင့်ရဲ-စေရပါမူကား။ «S1»	consolará / contentará; si hubiera de consolar / contentar. Véase [[toseti]] (h).	will console / content; if one were to console / content. See [[toseti]] (h).	Rendered 3rd person per the rule (Burmese စေအံ့ marks no person); the Pāḷi toseyyaṁ is 1st person singular optative (may I / I would console).
79851	tosessāmi	နှစ်သက်စေလိမ့်အံ့။ «S1»	deleitará. Véase [[toseti]].	will delight. See [[toseti]].	Future rendered 3rd person per the rule (Burmese လိမ့်အံ့ marks no person); the Pāḷi -ssāmi is 1st person singular (I shall delight).
79853	toha	မင်းဘောပင်။	‹မင်းဘောပင်› (planta).	‹မင်းဘောပင်› (plant).	Plant မင်းဘောပင် not identified, left in Burmese.
79855	tthata	တ-နှင့် ထ-ယှဉ်တွဲပူးကပ် ပေါင်းစပ်ရွတ်ဆိုအပ်သော (သံယောဂ) တ္ထ-အက္ခရာ။ မူရင်းကြည့်ပါ။	la letra *ttha* (*saṁyoga*), pronunciada uniendo / juntando *ta* y *tha*. Véase el original.	the letter *ttha* (*saṁyoga*), pronounced by joining / combining *ta* and *tha*. See the original.	Source note 'မူရင်းကြည့်ပါ' (see the original).
79861	tha	အက္ခရာ ၄၁-လုံးတို့တွင် ၂၅-လုံးမြောက်-ဗျည်း ၃၃-လုံးတို့တွင် ၁၇-လုံးမြောက်--ဝဂ် ၅-ဝဂ်တို့တွင် သွားအရပ်၌ ဖြစ်သော (ဒန္တဇ) တ-ဝဂ်၏ ၂-လုံးမြောက် (ဒုတိယ)-သရကိုမှီသော (နိဿိတ)-ဗျည်းအက္ခရာ။ မူရင်းကြည့်ပါ။	entre las 41 letras, la 25.ª; entre las 33 consonantes, la 17.ª; entre los 5 grupos, la letra consonante que nace en el lugar de los dientes (*dantaja*), la 2.ª (*dutiya*) del grupo de *ta*, que se apoya en una vocal (*nissita*). Véase el original.	among the 41 letters, the 25th; among the 33 consonants, the 17th; among the 5 groups, the consonant letter arising at the place of the teeth (*dantaja*), the 2nd (*dutiya*) of the *ta* group, which rests on a vowel (*nissita*). See the original.	Source note 'မူရင်းကြည့်ပါ' (see the original).
79862	tha	(၁) ကြီးပွါး-ချမ်းသာ-ကြောင်း တရား=မင်္ဂလာ။ (၂) ဘေးမှ-ကာကွယ်-စောင့်ရှောက်-ခြင်း။ (၃) (ထ-ဟူသော အမည်ရှိသော) တောင်။ မူရင်းကြည့်ပါ။	(1) estado que es causa de prosperidad / bienestar = *maṅgalā*. (2) el proteger / defender / guardar del peligro. (3) monte (llamado *tha*). Véase el original.	(1) state that is the cause of prosperity / well-being = *maṅgalā*. (2) the protecting / defending / guarding from danger. (3) mountain (named *tha*). See the original.	Source note 'မူရင်းကြည့်ပါ' (see the original).
79898	thaṇḍila	ယဇ်မြေ၊ ယဇ်ပူဇော်ခြင်းငှါ ပြုအပ်သော မြေအရပ်။ (က) မြင့်သောမြေအရပ်၊ ကုန်းမြင့်။ «S1» (ခ) ကြမ်းထမ်းသော မြေအရပ်၊ မြေကြမ်း။ (ဂ) ညီညာ (မပြုမပြင် ပင်ကိုယ်သဘောရှိသော မြေအရပ်။ (ဃ) အခင်းအနှီးမရှိ (ပင်ကိုယ် 'ပကတိ' အတိုင်းဖြစ်) သောမြေအရပ်။ «S2» (င) စိမ်းလမ်းသော သမန်းမြက်တို့ဖြင့် ခင်းအပ်သော ယဇ်မြေအရပ်။ «S3» (စ) ထဏ္ဍိလ-သဒ္ဒါ။ «S4»	terreno de sacrificio; lugar de tierra preparado para ofrecer sacrificios. (a) terreno elevado; loma. Véase [[thaṇḍilaseyyā]] (a). (b) terreno áspero; tierra áspera. (c) terreno llano (en su estado natural, sin preparar). (d) terreno sin estera (en su estado natural ‘*pakati*’). Véase [[thaṇḍilaseyyā]]. (e) terreno de sacrificio cubierto de hierba ‹သမန်း› verde. Véase [[thaṇḍilasāyikā]]. (f) la palabra *thaṇḍila*. Véase [[thaṇḍilasadda]].	sacrificial ground; spot of ground prepared for offering sacrifices. (a) raised ground; mound. See [[thaṇḍilaseyyā]] (a). (b) rough ground; rough earth. (c) level ground (in its natural state, unprepared). (d) ground without a mat (in its natural state ‘*pakati*’). See [[thaṇḍilaseyyā]]. (e) sacrificial ground strewn with green ‹သမန်း› grass. See [[thaṇḍilasāyikā]]. (f) the word *thaṇḍila*. See [[thaṇḍilasadda]].	သမန်းမြက် left in Burmese; probably kusa grass (Desmostachya bipinnata), not confirmed. (c) the source's bracket is unclosed; read as '(in its natural state, unprepared)'.
79904	thaṇḍilasāyikā	စမ်းလန်းသော သမန်းမြက်တို့ဖြင့် ခင်းအပ်သော ယဇ်မြေ၌ အပ်ခြင်း။	el dormir en el terreno de sacrificio cubierto de hierba ‹သမန်း› fresca.	the sleeping on sacrificial ground strewn with fresh ‹သမန်း› grass.	Source has အပ်ခြင်း and စမ်းလန်း; read as misprints for အိပ်ခြင်း 'sleeping' and စိမ်းလန်း 'fresh green'. သမန်း grass left in Burmese (kusa?).
79905	thaṇḍilasāyī	ယဇ်မြေ၌ အိပ်လေ့ရှိသော၊ (က) စိမ်းလန်းသော သမန်းမြက်တို့ဖြင့် ခင်းအပ်သော ကုန်းမြင့်အရပ်၌ အိပ်လေ့ရှိသော၊ သူ။ (ခ) ခင်းနှီးမရှိ (ပကတိ) သော ယဇ်မြေ၌ အိပ်လေ့ရှိသော၊ သူ။	que suele dormir en el terreno de sacrificio; (a) que suele dormir en un terreno elevado cubierto de hierba ‹သမန်း› verde (dicho de una persona). (b) que suele dormir en un terreno de sacrificio sin estera (*pakati*) (dicho de una persona).	apt to sleep on the sacrificial ground; (a) apt to sleep on raised ground strewn with green ‹သမန်း› grass (said of a person). (b) apt to sleep on sacrificial ground without a mat (*pakati*) (said of a person).	သမန်း grass left in Burmese (kusa?).
79918	thaddhakhadirakhāṇukasadisa	ကြမ်းထမ်း-ခက်မာ-သော ရှားငုတ်နှင့်တူသော (မာန်=မာန-ကြီးသူ)။	semejante a un tocón de acacia de catecú áspero / duro (persona de gran *māna*=*māna*).	resembling a rough / hard stump of the cutch tree (one of great *māna*=*māna*).	ရှား read as khadira, Acacia catechu (cutch tree).
79940	thaddhamacchariyalakkhaṇa	အလွန်-စေးနှဲ-ဝန်တို-ခြင်းဟူ၍	como la tacañería / la mezquindad extremas …	as extreme miserliness / grudging …	Definition truncated: ends at ဟူ၍ ('as …'); the rest (presumably 'as its mark') is missing.
79959	thaddhātimānitā	တောင့်ခိုင် (မကိုင်းညွတ်-မရိုသေ) သူ,လွန်ကဲသော မာန် 'မာန'ရှိသူ၏-ဖြစ်ကြောင်း-ဖြစ်ရာ (မာန,ကောစ-စသည်)။	la causa / la base de ser persona rígida (que no se inclina / que no respeta), que tiene *māna* ‘*māna*’ excesivo (*māna*, *koca* y demás).	the cause / the ground of being one who is stiff (not bowing / not respectful), who has excessive *māna* ‘*māna*’ (*māna*, *koca* and so on).	ကောစ unclear (possibly ကောဓ kodha, or a misprint); copied as is.
79960	thana	(က) သားမြတ်၊ နို့၊ နို့အုံ၊ နို့တိုင်၊ ရင်သား။ (ခ) နို့ရည်။ «S1» (ဂ) နို့သီး။ «S2» (ဃ) ထန-ပစ္စည်း။ «S3»	(a) seno; pecho; mama; teta; carne del pecho. (b) leche. Véanse también [[thanapāna]], [[thanapāyī]]. (c) pezón. Véase también [[thanasadisa]]. (d) el sufijo *thana*. Véase [[thanapaccaya]].	(a) breast; bosom; mamma; teat; breast flesh. (b) milk. See also [[thanapāna]], [[thanapāyī]]. (c) nipple. See also [[thanasadisa]]. (d) the suffix *thana*. See [[thanapaccaya]].	ပစ္စည်း read as the grammatical suffix (paccaya).
79992	thanasadisa	သားမြတ်ဖျား-နို့သီး-နှင့်တူသော (ညောင်းသီး-စသည်)။ «S1»	semejante a la punta del seno / al pezón (el fruto de ‹ညောင်း› y demás). Véase [[kapitthana]].	resembling the tip of the breast / the nipple (the fruit of ‹ညောင်း› and so on). See [[kapitthana]].	ညောင်းသီး not identified; perhaps ညောင်သီး, the banyan fig (nigrodha). Left in Burmese.
80003	thapatisutta	ထပတိ-သုတ်၊ သာဓုကရွာစားများဖြစ်ကြသော သကဒါဂါမ် ဣသိဒတ္တ-နှင့် သောတာပန် ပုရာဏ-တို့အား အိမ်ရာတည်ထောင် လူ့ဘောင် လူ့ဘဝ၌ ကျဉ်းမြောင်းကြပ်တည်းပုံနှင့် ရဟန်းဘောင် ရဟန်းဘဝ၌ ချောင်လည် ကျယ်ဝန်းပုံတို့ကို ဟောပြတော်မူပြီးလျှင်-(၁) ဘုရား-(၂) တရား- (၃) သံဃာ-၌ မတုန်မလှုပ်သက်ဝင် ယုံကြည့်ခြင်း,(၄) စွန့်ကြဲပေးကမ်းလှူဒါန်းမှု၌ အစဉ်အမြဲ မွေ့လျော်သဖြင့် မစ္ဆေရ ကင်းခြင်း ဟူသော သောတာပန် ပုဂ္ဂိုလ်၏ ဂုဏ်အင်္ဂါ ၄-ပါးတို့ကို ဟောပြရာသုတ်။	el sutta *thapati*; el sutta en que, tras haber expuesto a *isidatta*, *sakadāgāmī*, y a *purāṇa*, *sotāpanna*, que eran feudatarios de la aldea de *sādhuka*, cuán estrecha y apretada es la vida del hogar, el estado laico, la existencia laica, y cuán holgada y amplia es la condición de monje, la vida de monje, expuso los 4 factores de virtud de la persona *sotāpanna*, a saber: la confianza que entra inconmovible / firme en (1) el Buddha, (2) la Enseñanza, (3) el *saṁghā*, y (4) el estar libre de *macchera* por deleitarse siempre en renunciar, repartir, dar y ofrecer.	the *thapati* sutta; the sutta in which, having shown to *isidatta*, a *sakadāgāmī*, and *purāṇa*, a *sotāpanna*, who were fief-holders of the village of *sādhuka*, how narrow and cramped is the household life, the lay state, the lay existence, and how open and spacious the state of a monk, the life of a monk, he taught the 4 factors of virtue of the *sotāpanna* person, namely: confidence entering unshaken / unmoved into (1) the Buddha, (2) the Teaching, (3) the *saṁghā*, and (4) being free from *macchera* through always delighting in relinquishing, distributing, giving and offering.	ယုံကြည့် read as ယုံကြည် (trust). သာဓုကရွာစား read as fief-holders (ရွာစား) of Sādhuka village.
